id,cod_pcia,nom_pcia,cod_depto,nom_depto,cod_ase,nombre,tipo,cod_aglo,nom_aglo,cod_agl,nom_agl,lat_gd,long_gd,lat_gs,long_gs,fuente
2581,"06",Buenos Aires,"06826",Trenque Lauquen,06826A16,Las Tunas,Paraje,,,"060826",Trenque Lauquen,"-36.012627","-62.671186","-36º 0'45""","-62º40'16""",Mapa Educativo (GPS)
2582,"06",Buenos Aires,"06826",Trenque Lauquen,06826A17,Lértora,Paraje,,,"060826",Trenque Lauquen,"-35.921634","-62.978769","-35º55'18""","-62º58'44""",Mapa Educativo (GPS)
2583,"06",Buenos Aires,"06826",Trenque Lauquen,06826A18,Los Chañares,Paraje,,,"060826",Trenque Lauquen,"-35.909546","-62.539776","-35º54'34""","-62º32'23""",Mapa Educativo (GPS)
2584,"06",Buenos Aires,"06826",Trenque Lauquen,06826A19,Mari Lauquen,Paraje,,,"060826",Trenque Lauquen,"-36.129207","-62.978049","-36º 7'45""","-62º58'41""",Mapa Educativo (GPS)
2585,"06",Buenos Aires,"06826",Trenque Lauquen,06826A20,Maya,Paraje,,,"060826",Trenque Lauquen,"-35.726854","-62.487295","-35º43'37""","-62º29'14""",Mapa Educativo (GPS)
2586,"06",Buenos Aires,"06826",Trenque Lauquen,06826A21,Nueva Castilla,Paraje,,,"060826",Trenque Lauquen,"-36.056623","-63.096116","-36º 3'24""","-63º 5'46""",Mapa Educativo (GPS)
2587,"06",Buenos Aires,"06826",Trenque Lauquen,06826A22,Primera Junta,Paraje,,,"060826",Trenque Lauquen,"-35.916804","-62.636499","-35º55' 0""","-62º38'11""",Mapa Educativo (GPS)
2588,"06",Buenos Aires,"06826",Trenque Lauquen,06826A23,San Eduardo,Paraje,,,"060826",Trenque Lauquen,"-36.219181","-62.803348","-36º13' 9""","-62º48'12""",Mapa Educativo (GPS)
2589,"06",Buenos Aires,"06826",Trenque Lauquen,06826A24,San Pedro,Paraje,,,"060826",Trenque Lauquen,"-36.401967","-62.597959","-36º24' 7""","-62º35'53""",Mapa Educativo (GPS)
2590,"06",Buenos Aires,"06833",Tres Arroyos,"06833010",Balneario Orense,Localidad simple,"5046",Balneario Orense,"060833",Tres Arroyos,"-38.807443","-59.737482","-38º48'27""","-59º44'15""",INDEC
2591,"06",Buenos Aires,"06833",Tres Arroyos,"06833020",Claromecó,Localidad simple,"1159",Claromecó,"060833",Tres Arroyos,"-38.857475","-60.072800","-38º51'27""","-60º 4'22""",INDEC
2592,"06",Buenos Aires,"06833",Tres Arroyos,"06833030",Copetonas,Localidad simple,"1071",Copetonas,"060833",Tres Arroyos,"-38.721441","-60.451744","-38º43'17""","-60º27' 6""",INDEC
2593,"06",Buenos Aires,"06833",Tres Arroyos,"06833040",Lin Calel,Localidad simple,"8023",Lin Calel,"060833",Tres Arroyos,"-38.705621","-60.245021","-38º42'20""","-60º14'42""",INDEC
2594,"06",Buenos Aires,"06833",Tres Arroyos,"06833050",Micaela Cascallares,Localidad simple,"1410",Micaela Cascallares (Est. Cascallares),"060833",Tres Arroyos,"-38.494114","-60.468351","-38º29'39""","-60º28' 6""",INDEC
2595,"06",Buenos Aires,"06833",Tres Arroyos,"06833060",Orense,Localidad simple,"0731",Orense,"060833",Tres Arroyos,"-38.688273","-59.780691","-38º41'18""","-59º46'50""",INDEC
2596,"06",Buenos Aires,"06833",Tres Arroyos,"06833070",Reta,Localidad simple,"2086",Reta,"060833",Tres Arroyos,"-38.894894","-60.344858","-38º53'42""","-60º20'41""",INDEC
2597,"06",Buenos Aires,"06833",Tres Arroyos,"06833080",San Francisco de Bellocq,Localidad simple,"1406",San Francisco de Bellocq,"060833",Tres Arroyos,"-38.689536","-60.013936","-38º41'22""","-60º 0'50""",INDEC
2598,"06",Buenos Aires,"06833",Tres Arroyos,"06833090",San Mayol,Localidad simple,"5006",San Mayol,"060833",Tres Arroyos,"-38.318014","-60.027621","-38º19' 5""","-60º 1'39""",INDEC
2599,"06",Buenos Aires,"06833",Tres Arroyos,"06833100",Tres Arroyos,Localidad simple,"0059",Tres Arroyos,"060833",Tres Arroyos,"-38.377197","-60.275215","-38º22'38""","-60º16'31""",INDEC
2600,"06",Buenos Aires,"06833",Tres Arroyos,"06833110",Villa Rodríguez,Localidad simple,"5040",Villa Rodríguez (Est. Barrow),"060833",Tres Arroyos,"-38.312396","-60.231647","-38º18'45""","-60º13'54""",INDEC
2601,"06",Buenos Aires,"06833",Tres Arroyos,06833A00,Claudio Molina,Paraje,,,"060833",Tres Arroyos,"-38.089654","-60.349321","-38º 5'23""","-60º20'58""",INDEC. ACA
2602,"06",Buenos Aires,"06833",Tres Arroyos,06833A01,Colonia San Juan de Bellocq,Paraje,,,"060833",Tres Arroyos,"-38.267128","-60.400628","-38º16' 2""","-60º24' 2""",Mapa Educativo (GPS)
2603,"06",Buenos Aires,"06833",Tres Arroyos,06833A02,El Triángulo,Paraje,,,"060833",Tres Arroyos,"-38.468493","-59.964039","-38º28' 7""","-59º57'51""",Mapa Educativo (GPS)
2604,"06",Buenos Aires,"06833",Tres Arroyos,06833A03,Estación Vásquez,Paraje,,,"060833",Tres Arroyos,"-38.179166","-60.173826","-38º10'45""","-60º10'26""",INDEC. ACA
2605,"06",Buenos Aires,"06833",Tres Arroyos,06833A04,Hueso Clavado,Paraje,,,"060833",Tres Arroyos,"-38.591391","-59.942154","-38º35'29""","-59º56'32""",INDEC. ACA
2606,"06",Buenos Aires,"06833",Tres Arroyos,06833A05,La Constancia,Paraje,,,"060833",Tres Arroyos,"-38.457537","-60.298252","-38º27'27""","-60º17'54""",Mapa Educativo (GPS)
2607,"06",Buenos Aires,"06833",Tres Arroyos,06833A06,La Cueva del Tigre,Paraje,,,"060833",Tres Arroyos,"-38.834892","-60.532994","-38º50' 6""","-60º31'59""",INDEC. ACA
2609,"06",Buenos Aires,"06833",Tres Arroyos,06833A08,La Horqueta,Paraje,,,"060833",Tres Arroyos,"-38.241610","-60.323214","-38º14'30""","-60º19'24""",Mapa Educativo (GPS)
2610,"06",Buenos Aires,"06833",Tres Arroyos,06833A09,La Josefina,Paraje,,,"060833",Tres Arroyos,"-38.254573","-60.571292","-38º15'16""","-60º34'17""",Mapa Educativo (GPS)
2611,"06",Buenos Aires,"06833",Tres Arroyos,06833A10,La Sortija,Paraje,,,"060833",Tres Arroyos,"-38.111627","-60.688910","-38º 6'42""","-60º41'20""",Mapa Educativo (GPS)
2612,"06",Buenos Aires,"06833",Tres Arroyos,06833A11,Las Vaquerías,Paraje,,,"060833",Tres Arroyos,"-38.208965","-60.287035","-38º12'32""","-60º17'13""",INDEC. ACA
2613,"06",Buenos Aires,"06833",Tres Arroyos,06833A12,Puente Carucho,Paraje,,,"060833",Tres Arroyos,"-38.415882","-60.256407","-38º24'57""","-60º15'23""",Mapa Educativo (GPS)
2614,"06",Buenos Aires,"06833",Tres Arroyos,06833A13,Puente Viejo,Paraje,,,"060833",Tres Arroyos,"-38.732905","-60.571045","-38º43'58""","-60º34'16""",INDEC. ACA
2615,"06",Buenos Aires,"06840",Tres de Febrero,"06840010",Tres de Febrero,Componente de localidad compuesta,"0001",Gran Buenos Aires,"060840",Tres de Febrero,"-34.603529","-58.563192","-34º36'13""","-58º33'47""",INDEC
2616,"06",Buenos Aires,"06847",Tres Lomas,"06847010",Ingeniero Thompson,Localidad simple,"2098",Ingeniero Thompson,"060847",Tres Lomas,"-36.610923","-62.912935","-36º36'39""","-62º54'47""",INDEC
2617,"06",Buenos Aires,"06847",Tres Lomas,"06847020",Tres Lomas,Localidad simple,"0344",Tres Lomas,"060847",Tres Lomas,"-36.459189","-62.862576","-36º27'33""","-62º51'45""",INDEC
2618,"06",Buenos Aires,"06847",Tres Lomas,06847A00,Colonia 17,Paraje,,,"060847",Tres Lomas,"-36.500015","-62.692404","-36º30' 0""","-62º41'33""",Mapa Educativo (GPS)
2619,"06",Buenos Aires,"06847",Tres Lomas,06847A01,Colonia Moreno,Paraje,,,"060847",Tres Lomas,"-36.525369","-62.967105","-36º31'31""","-62º58' 2""",Mapa Educativo (GPS)
2620,"06",Buenos Aires,"06847",Tres Lomas,06847A02,La Adela,Paraje,,,"060847",Tres Lomas,"-36.447493","-63.008957","-36º26'51""","-63º 0'32""",Mapa Educativo (GPS)
2621,"06",Buenos Aires,"06847",Tres Lomas,06847A03,Los Agrarios,Paraje,,,"060847",Tres Lomas,"-36.430985","-62.798060","-36º25'52""","-62º47'53""",Mapa Educativo (GPS)
2622,"06",Buenos Aires,"06847",Tres Lomas,06847A04,Pehuelches,Paraje,,,"060847",Tres Lomas,"-36.341801","-62.874932","-36º20'30""","-62º52'30""",IGN. SIG 250
2623,"06",Buenos Aires,"06854",25 de Mayo,"06854010",Agustín Mosconi,Localidad simple,"2070",Agustín Mosconi,"060854",25 de Mayo,"-35.740317","-60.557071","-35º44'25""","-60º33'25""",INDEC
2624,"06",Buenos Aires,"06854",25 de Mayo,"06854020",Del Valle,Localidad simple,"1212",Del Valle,"060854",25 de Mayo,"-35.899892","-60.730275","-35º53'60""","-60º43'49""",INDEC
2625,"06",Buenos Aires,"06854",25 de Mayo,"06854030",Ernestina,Localidad simple,"2074",Ernestina,"060854",25 de Mayo,"-35.268921","-59.557132","-35º16' 8""","-59º33'26""",INDEC
2626,"06",Buenos Aires,"06854",25 de Mayo,"06854040",Gobernador Ugarte,Localidad simple,"1509",Gobernador Ugarte,"060854",25 de Mayo,"-35.163892","-60.078919","-35º 9'50""","-60º 4'44""",INDEC
2627,"06",Buenos Aires,"06854",25 de Mayo,"06854050",Lucas Monteverde,Localidad simple,"5099",Lucas Monteverde,"060854",25 de Mayo,"-35.482363","-59.985835","-35º28'57""","-59º59' 9""",INDEC
2628,"06",Buenos Aires,"06854",25 de Mayo,"06854060",Norberto de la Riestra,Localidad simple,"0545",Norberto de la Riestra,"060854",25 de Mayo,"-35.273331","-59.775553","-35º16'24""","-59º46'32""",INDEC
2629,"06",Buenos Aires,"06854",25 de Mayo,"06854070",Pedernales,Localidad simple,"1036",Pedernales,"060854",25 de Mayo,"-35.262363","-59.630676","-35º15'45""","-59º37'50""",INDEC
2630,"06",Buenos Aires,"06854",25 de Mayo,"06854080",San Enrique,Localidad simple,"2038",San Enrique,"060854",25 de Mayo,"-35.769842","-60.350450","-35º46'11""","-60º21' 2""",INDEC
2631,"06",Buenos Aires,"06854",25 de Mayo,"06854090",Valdés,Localidad simple,"2045",Valdés,"060854",25 de Mayo,"-35.648041","-60.465676","-35º38'53""","-60º27'56""",INDEC
2632,"06",Buenos Aires,"06854",25 de Mayo,"06854100",25 de Mayo,Localidad simple,"0128",25 de Mayo,"060854",25 de Mayo,"-35.432471","-60.171559","-35º25'57""","-60º10'18""",INDEC
2633,"06",Buenos Aires,"06854",25 de Mayo,06854A00,Anderson,Paraje,,,"060854",25 de Mayo,"-35.279817","-60.261325","-35º16'47""","-60º15'41""",Mapa Educativo (GPS)
2634,"06",Buenos Aires,"06854",25 de Mayo,06854A01,Araujo,Paraje,,,"060854",25 de Mayo,"-35.305157","-60.327646","-35º18'19""","-60º19'40""",Mapa Educativo (GPS)
2635,"06",Buenos Aires,"06854",25 de Mayo,06854A02,Baudrix,Paraje,,,"060854",25 de Mayo,"-35.245073","-60.304490","-35º14'42""","-60º18'16""",IGN. SIG 250
2636,"06",Buenos Aires,"06854",25 de Mayo,06854A03,Blas Durañona,Paraje,,,"060854",25 de Mayo,"-35.480171","-60.135199","-35º28'49""","-60º 8' 7""",INDEC. ACA
2637,"06",Buenos Aires,"06854",25 de Mayo,06854A04,El Chimborazo,Paraje,,,"060854",25 de Mayo,"-35.462879","-60.037084","-35º27'46""","-60º 2'14""",Mapa Educativo (GPS)
2638,"06",Buenos Aires,"06854",25 de Mayo,06854A05,El Clavo,Paraje,,,"060854",25 de Mayo,"-35.439916","-60.108559","-35º26'24""","-60º 6'31""",Mapa Educativo (GPS)
2639,"06",Buenos Aires,"06854",25 de Mayo,06854A06,El Mate,Paraje,,,"060854",25 de Mayo,"-35.169069","-59.914096","-35º10' 9""","-59º54'51""",Mapa Educativo (GPS)
2640,"06",Buenos Aires,"06854",25 de Mayo,06854A07,El Sosiego,Paraje,,,"060854",25 de Mayo,"-35.374901","-60.039954","-35º22'30""","-60º 2'24""",Mapa Educativo (GPS)
2641,"06",Buenos Aires,"06854",25 de Mayo,06854A08,Huetel,Paraje,,,"060854",25 de Mayo,"-35.822875","-60.642666","-35º49'22""","-60º38'34""",Mapa Educativo (GPS)
2642,"06",Buenos Aires,"06854",25 de Mayo,06854A09,Islas,Paraje,,,"060854",25 de Mayo,"-35.567809","-60.357371","-35º34' 4""","-60º21'27""",INDEC. ACA
2643,"06",Buenos Aires,"06854",25 de Mayo,06854A10,La Cantora,Paraje,,,"060854",25 de Mayo,"-35.264259","-59.943687","-35º15'51""","-59º56'37""",Mapa Educativo (GPS)
2644,"06",Buenos Aires,"06854",25 de Mayo,06854A11,La Llosa,Paraje,,,"060854",25 de Mayo,"-35.187045","-59.972795","-35º11'13""","-59º58'22""",Mapa Educativo (GPS)
2645,"06",Buenos Aires,"06854",25 de Mayo,06854A12,La Palma,Paraje,,,"060854",25 de Mayo,"-35.673179","-60.371591","-35º40'23""","-60º22'18""",Mapa Educativo (GPS)
2646,"06",Buenos Aires,"06854",25 de Mayo,06854A13,La Rabia,Paraje,,,"060854",25 de Mayo,"-35.375294","-59.889422","-35º22'31""","-59º53'22""",INDEC. ACA
2647,"06",Buenos Aires,"06854",25 de Mayo,06854A14,La Tribu Chica,Paraje,,,"060854",25 de Mayo,"-35.630999","-60.382409","-35º37'52""","-60º22'57""",Mapa Educativo (GPS)
2648,"06",Buenos Aires,"06854",25 de Mayo,06854A15,Las Mercedes,Paraje,,,"060854",25 de Mayo,"-35.350402","-60.163889","-35º21' 1""","-60º 9'50""",Mapa Educativo (GPS)
2649,"06",Buenos Aires,"06854",25 de Mayo,06854A16,Mamaguita,Paraje,,,"060854",25 de Mayo,"-35.688981","-60.224882","-35º41'20""","-60º13'30""",Mapa Educativo (GPS)
2650,"06",Buenos Aires,"06854",25 de Mayo,06854A17,Martín Berraondo,Paraje,,,"060854",25 de Mayo,"-35.317194","-59.951352","-35º19' 2""","-59º57' 5""",Mapa Educativo (GPS)
2651,"06",Buenos Aires,"06854",25 de Mayo,06854A18,Ortíz de Rosas,Paraje,,,"060854",25 de Mayo,"-35.401773","-60.378303","-35º24' 6""","-60º22'42""",INDEC. ACA
2652,"06",Buenos Aires,"06854",25 de Mayo,06854A19,Panelo,Paraje,,,"060854",25 de Mayo,"-35.250726","-59.988157","-35º15' 3""","-59º59'17""",Mapa Educativo (GPS)
2653,"06",Buenos Aires,"06854",25 de Mayo,06854A20,Pueblitos,Paraje,,,"060854",25 de Mayo,"-35.637480","-60.109954","-35º38'15""","-60º 6'36""",Mapa Educativo (GPS)
2654,"06",Buenos Aires,"06854",25 de Mayo,06854A21,Puesto Colorado,Paraje,,,"060854",25 de Mayo,"-35.881594","-60.477883","-35º52'54""","-60º28'40""",Mapa Educativo (GPS)
2655,"06",Buenos Aires,"06854",25 de Mayo,06854A22,San Marcelo,Paraje,,,"060854",25 de Mayo,"-35.401735","-59.959230","-35º24' 6""","-59º57'33""",Mapa Educativo (GPS)
2656,"06",Buenos Aires,"06854",25 de Mayo,06854A23,Santiago Garbarini,Paraje,,,"060854",25 de Mayo,"-35.482869","-60.382140","-35º28'58""","-60º22'56""",INDEC. ACA
2657,"06",Buenos Aires,"06854",25 de Mayo,06854A24,Solache,Paraje,,,"060854",25 de Mayo,"-35.293819","-60.108265","-35º17'38""","-60º 6'30""",Mapa Educativo (GPS)
2658,"06",Buenos Aires,"06854",25 de Mayo,06854A25,Villa Marta,Paraje,,,"060854",25 de Mayo,"-35.320283","-59.783871","-35º19'13""","-59º47' 2""",Mapa Educativo (GPS)
2659,"06",Buenos Aires,"06861",Vicente López,"06861010",Vicente López,Componente de localidad compuesta,"0001",Gran Buenos Aires,"060861",Vicente López,"-34.508944","-58.486155","-34º30'32""","-58º29'10""",INDEC
2660,"06",Buenos Aires,"06868",Villa Gesell,"06868010",Mar Azul,Localidad simple,"2155",Mar Azul,"060868",Villa Gesell,"-37.338519","-57.033317","-37º20'19""","-57º 1'60""",INDEC
2661,"06",Buenos Aires,"06868",Villa Gesell,"06868020",Villa Gesell,Localidad simple,"0174",Villa Gesell,"060868",Villa Gesell,"-37.263231","-56.974559","-37º15'48""","-56º58'28""",INDEC
2662,"06",Buenos Aires,"06868",Villa Gesell,06868A00,Faro Querandí,Paraje,,,"060868",Villa Gesell,"-37.465314","-57.110088","-37º27'55""","-57º 6'36""",INDEC. ACA
2663,"06",Buenos Aires,"06875",Villarino,"06875010",Argerich,Localidad simple,"2133",Argerich,"060875",Villarino,"-38.770236","-62.602955","-38º46'13""","-62º36'11""",INDEC
2664,"06",Buenos Aires,"06875",Villarino,"06875020",Colonia San Adolfo,Localidad simple,"2156",Colonia San Adolfo,"060875",Villarino,"-39.396532","-62.566298","-39º23'48""","-62º33'59""",INDEC
2665,"06",Buenos Aires,"06875",Villarino,"06875025",Country Los Medanos,Localidad simple,"8827",Country Los Médanos,"060875",Villarino,"-38.844353","-62.736902","-38º50'40""","-62º44'13""",INDEC
2666,"06",Buenos Aires,"06875",Villarino,"06875030",Hilario Ascasubi,Localidad simple,"0929",Hilario Ascasubi,"060875",Villarino,"-39.375650","-62.647369","-39º22'32""","-62º38'51""",INDEC
2667,"06",Buenos Aires,"06875",Villarino,"06875040",Juan Cousté,Localidad simple,"0821",Juan Cousté (Est. Algarrobo),"060875",Villarino,"-38.894442","-63.140735","-38º53'40""","-63º 8'27""",INDEC
2668,"06",Buenos Aires,"06875",Villarino,"06875050",Mayor Buratovich,Localidad simple,"0553",Mayor Buratovich,"060875",Villarino,"-39.260870","-62.615247","-39º15'39""","-62º36'55""",INDEC
2669,"06",Buenos Aires,"06875",Villarino,"06875060",Médanos,Localidad simple,"0440",Médanos,"060875",Villarino,"-38.829265","-62.693310","-38º49'45""","-62º41'36""",INDEC
2670,"06",Buenos Aires,"06875",Villarino,"06875070",Pedro Luro,Localidad simple,"0502",Pedro Luro,"060875",Villarino,"-39.501497","-62.679829","-39º30' 5""","-62º40'47""",INDEC
2671,"06",Buenos Aires,"06875",Villarino,"06875080",Teniente Origone,Localidad simple,"2107",Teniente Origone,"060875",Villarino,"-39.057809","-62.570415","-39º 3'28""","-62º34'13""",INDEC
2672,"06",Buenos Aires,"06875",Villarino,06875A00,Balneario Chapalcó,Paraje,,,"060875",Villarino,"-38.645386","-63.096571","-38º38'43""","-63º 5'48""",INDEC. ACA
2673,"06",Buenos Aires,"06875",Villarino,06875A01,Balneario La Chiquita,Paraje,,,"060875",Villarino,"-39.587848","-62.102305","-39º35'16""","-62º 6' 8""",INDEC. ACA
2674,"06",Buenos Aires,"06875",Villarino,06875A02,Balneario San Antonio,Paraje,,,"060875",Villarino,"-39.645099","-62.116872","-39º38'42""","-62º 7' 1""",INDEC. ACA
2675,"06",Buenos Aires,"06875",Villarino,06875A03,Cabeza de Buey,Paraje,,,"060875",Villarino,"-38.848229","-62.362711","-38º50'54""","-62º21'46""",INDEC. ACA
2676,"06",Buenos Aires,"06875",Villarino,06875A04,Campo Espie,Paraje,,,"060875",Villarino,"-39.286587","-62.823313","-39º17'12""","-62º49'24""",Mapa Educativo (GPS)
2677,"06",Buenos Aires,"06875",Villarino,06875A05,Chosoico Algarrobo,Paraje,,,"060875",Villarino,"-38.742376","-63.106490","-38º44'33""","-63º 6'23""",Mapa Educativo (GPS)
2678,"06",Buenos Aires,"06875",Villarino,06875A06,Colonia Bella Vista,Paraje,,,"060875",Villarino,"-39.432680","-62.934464","-39º25'58""","-62º56' 4""",Mapa Educativo (GPS)
2679,"06",Buenos Aires,"06875",Villarino,06875A07,Colonia Mastrangelo,Paraje,,,"060875",Villarino,"-38.873227","-62.667157","-38º52'24""","-62º40' 2""",Mapa Educativo (GPS)
2680,"06",Buenos Aires,"06875",Villarino,06875A08,Colonia Rincón de la Espuela,Paraje,,,"060875",Villarino,"-39.447707","-62.965819","-39º26'52""","-62º57'57""",Mapa Educativo (GPS)
2681,"06",Buenos Aires,"06875",Villarino,06875A09,Colonia San Enrique,Paraje,,,"060875",Villarino,"-39.412629","-63.038729","-39º24'45""","-63º 2'19""",Mapa Educativo (GPS)
2682,"06",Buenos Aires,"06875",Villarino,06875A10,Colonia Traicó,Paraje,,,"060875",Villarino,"-38.835443","-63.308738","-38º50' 8""","-63º18'31""",Mapa Educativo (GPS)
2683,"06",Buenos Aires,"06875",Villarino,06875A11,Colonia Villarino,Paraje,,,"060875",Villarino,"-38.895031","-62.645581","-38º53'42""","-62º38'44""",INDEC. ACA
2684,"06",Buenos Aires,"06875",Villarino,06875A12,El Alba,Paraje,,,"060875",Villarino,"-39.483602","-62.500581","-39º29' 1""","-62º30' 2""",Mapa Educativo (GPS)
2685,"06",Buenos Aires,"06875",Villarino,06875A13,El Algarrobo,Paraje,,,"060875",Villarino,"-39.252938","-62.362360","-39º15'11""","-62º21'44""",INDEC. ACA
2686,"06",Buenos Aires,"06875",Villarino,06875A14,El Chara,Paraje,,,"060875",Villarino,"-39.475582","-62.210398","-39º28'32""","-62º12'37""",Mapa Educativo (GPS)
2687,"06",Buenos Aires,"06875",Villarino,06875A15,El Fortín,Paraje,,,"060875",Villarino,"-39.468734","-62.655069","-39º28' 7""","-62º39'18""",Mapa Educativo (GPS)
2688,"06",Buenos Aires,"06875",Villarino,06875A16,El Reducto,Paraje,,,"060875",Villarino,"-39.796319","-62.313111","-39º47'47""","-62º18'47""",Mapa Educativo (GPS)
2689,"06",Buenos Aires,"06875",Villarino,06875A17,El Zorro,Paraje,,,"060875",Villarino,"-39.516820","-62.369210","-39º31' 1""","-62º22' 9""",Mapa Educativo (GPS)
2690,"06",Buenos Aires,"06875",Villarino,06875A18,Isla Verde,Paraje,,,"060875",Villarino,"-39.364483","-62.099319","-39º21'52""","-62º 5'58""",Mapa Educativo (GPS)
2691,"06",Buenos Aires,"06875",Villarino,06875A19,La Carlota,Paraje,,,"060875",Villarino,"-39.321171","-62.500774","-39º19'16""","-62º30' 3""",Mapa Educativo (GPS)
2692,"06",Buenos Aires,"06875",Villarino,06875A20,La Julita,Paraje,,,"060875",Villarino,"-39.255977","-62.733808","-39º15'22""","-62º44' 2""",Mapa Educativo (GPS)
2693,"06",Buenos Aires,"06875",Villarino,06875A21,La Mascota,Paraje,,,"060875",Villarino,"-38.791938","-62.661222","-38º47'31""","-62º39'40""",Mapa Educativo (GPS)
2694,"06",Buenos Aires,"06875",Villarino,06875A22,La Salina,Paraje,,,"060875",Villarino,"-38.787304","-62.925765","-38º47'14""","-62º55'33""",Mapa Educativo (GPS)
2695,"06",Buenos Aires,"06875",Villarino,06875A23,La Selva,Paraje,,,"060875",Villarino,"-39.472186","-62.522131","-39º28'20""","-62º31'20""",INDEC. ACA
2696,"06",Buenos Aires,"06875",Villarino,06875A24,Laguna La Salada,Paraje,,,"060875",Villarino,"-39.458660","-62.685275","-39º27'31""","-62º41' 7""",INDEC. ACA
2697,"06",Buenos Aires,"06875",Villarino,06875A25,Las Isletas,Paraje,,,"060875",Villarino,"-39.659830","-62.185725","-39º39'35""","-62º11' 9""",Mapa Educativo (GPS)
2698,"06",Buenos Aires,"06875",Villarino,06875A26,Lejarraga,Paraje,,,"060875",Villarino,"-39.367281","-62.844672","-39º22' 2""","-62º50'41""",INDEC. ACA
2699,"06",Buenos Aires,"06875",Villarino,06875A27,Los Acebos,Paraje,,,"060875",Villarino,"-39.615386","-62.470887","-39º36'55""","-62º28'15""",Mapa Educativo (GPS)
2700,"06",Buenos Aires,"06875",Villarino,06875A28,Los Alfalfares,Paraje,,,"060875",Villarino,"-38.805907","-62.751364","-38º48'21""","-62º45' 5""",Mapa Educativo (GPS)
